category_id,name_en,name_es,description_en,description_es,price_cents,stock,featured,weight,weight_unit,weight_unit_plural_en,weight_unit_plural_es,on_sale,discount_price_cents,ebt_snap_eligible,wic_eligible,is_taxable,is_active,provider_id,fallback_image_url,brand,product_type,group_key,snap_popularity_rank,upc,sold_by,pos_vendor_id,last_scraped_at,pos_export_date
4,Kate's Real Buttermilk,Kate's Suero de Mantequilla Real,Real cultured buttermilk for baking and pancakes. 32 fl oz.,Suero de mantequilla cultivado real para hornear y panqueques. 32 fl oz.,349,0,false,32,fl oz,fl oz,fl oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_ed114d11-773a-407d-b73f-221bb4f1c064.png,kate's,Milk,Kate's Real Buttermilk,67,41231001022,unit,3,2026-04-14,2026-04-13
4,Country Crock Original Spread,Country Crock Margarina Original,Original buttery spread for cooking and toast. 15 oz tub.,Margarina original sabor mantequilla para cocinar y tostadas. Envase de 15 oz.,549,0,false,15,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_978df194-73a1-43f9-b481-a7508af066dd.png,country crock,Dairy Spreads,Country Crock Original Spread,13,27400103070,unit,3,2026-04-14,2026-04-13
4,"Land O Lakes Spread, Butter with Canola Oil","Land O Lakes Untable, Mantequilla con Aceite de Canola",Butter blended with canola oil for easy spreading. 8 oz tub.,Mantequilla mezclada con aceite de canola para untar fácilmente. Envase de 8 oz.,359,0,false,8,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_5496bb40-7953-4dc8-b40a-f140e2f14c4f.png,land o lakes,Dairy Spreads,"Land O Lakes Spread, Butter with Canola Oil",16,34500151290,unit,3,2026-04-14,2026-04-13
4,Philadelphia Neufchatel Cheese with a Third Less Fat than Cream Cheese,Philadelphia Queso Neufchatel con un Tercio Menos de Grasa que el Queso Crema,Lighter Neufchatel cheese for spreading. 8 oz brick.,Queso Neufchatel más liviano para untar. Bloque de 8 oz.,99,0,false,8,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_960223d9-8299-4dad-8876-d7e12c36f1fe.jpg,philadelphia,Cream Cheese,Philadelphia Neufchatel Cheese with a Third Less Fat than Cream Cheese,14,21000612475,unit,3,2026-04-14,2026-04-13
4,Land O Lakes Light Butter with Canola Oil,Land O Lakes Mantequilla Light con Aceite de Canola,Light butter blended with canola oil. 8 oz tub.,Mantequilla light mezclada con aceite de canola. Envase de 8 oz.,359,0,false,8,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9697f27b-63d8-4754-88bc-7620aa7dd1f7.png,land o lakes,Dairy Spreads,Land O Lakes Light Butter with Canola Oil,19,34500151160,unit,3,2026-04-14,2026-04-13
4,"Borden Singles, American","Borden Singles, Americano",Single 0.75 oz American cheese slice. Buy in bulk for sandwiches.,Loncha individual de 0.75 oz de queso americano. Para sándwiches al por mayor.,429,0,false,0.75,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_6802c296-d62e-465f-af19-69d476ddcbd6.png,borden,Cheese,"Borden Singles, American",42,5300000636,unit,3,2026-04-14,2026-04-13
4,"Parmalat Milk, Reduced Fat, 2%","Parmalat Leche, Reducida en Grasa, 2%",Shelf-stable 2% reduced fat milk. 1 qt carton.,"Leche 2% reducida en grasa, no perecedera. Cartón de 1 cuarto.",449,0,false,1,qt,qt,qt,true,399,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d5388cd1-208e-4177-82c9-bdabf8dd934d.jpg,parmalat,Milk,"Parmalat Milk, Reduced Fat, 2%",70,85706500702,unit,1,2026-04-14,2026-04-13
4,Daisy 4% Milkfat with Strawberries Cottage Cheese,Daisy Queso Cottage 4% Grasa Láctea con Fresas,Cottage cheese with real strawberries. 6 oz cup.,Queso cottage con fresas reales. Vasito de 6 oz.,219,0,false,6,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_2b8af7da-ab28-438d-a584-42c999362cb1.png,daisy,Cheese,Daisy 4% Milkfat with Strawberries Cottage Cheese,52,73420531225,unit,3,2026-04-14,2026-04-13
4,FAGE All Natural Sour Cream,FAGE Crema Agria 100% Natural,"All-natural sour cream. 16 oz tub for tacos, baked potatoes, dips.","Crema agria 100% natural. Envase de 16 oz para tacos, papas y dips.",399,0,false,16,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9ba7d8fe-a2c2-4b78-b5b5-b738fecae638.png,fage,Sour Cream Products,FAGE All Natural Sour Cream,8,689544075011,unit,3,2026-04-14,2026-04-13
4,Hood Lowfat Small Curd Cottage Cheese with Peaches,Hood Queso Cottage Bajo en Grasa de Grano Pequeño con Melocotones,Lowfat small curd cottage cheese with peaches. 16 oz tub.,Queso cottage bajo en grasa de grano pequeño con melocotones. Envase de 16 oz.,489,0,false,16,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_e3ec5fcb-f652-4bff-ac1d-b1b7ebbbd9fb.jpg,hood,Cheese,Hood Lowfat Small Curd Cottage Cheese with Peaches,59,44100118418,unit,3,2026-04-14,2026-04-13
4,Best Yet Grade A Jumbo Brown Eggs,Best Yet Huevos Marrones Jumbo Grado A,Jumbo brown eggs. Carton of 12.,Huevos marrones jumbo. Cartón de 12.,259,0,false,12,ct,ct,ct,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_7c05d693-1806-4b56-b0a1-ba674f95ff60.png,best yet,Eggs,Best Yet Grade A Jumbo Brown Eggs,18,42187212029,unit,3,2026-04-14,2026-04-13
4,Chobani Vanilla Oatmilk,Chobani Leche de Avena Sabor Vainilla,"Vanilla oatmilk for drinks, coffee, and cereal. 52 fl oz carton.","Leche de avena sabor vainilla para bebidas, café y cereal. Cartón de 52 fl oz.",649,0,false,52,fl oz,fl oz,fl oz,true,599,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_426690ff-a392-49e2-889f-35288d652488.png,chobani,Milk,Chobani Vanilla Oatmilk,72,81829001699,unit,3,2026-04-14,2026-04-13
4,Daisy 4% Milkfat with Crushed Pineapples Cottage Cheese,Daisy Queso Cottage 4% Grasa Láctea con Piña Triturada,Cottage cheese with crushed pineapple. 6 oz cup.,Queso cottage con piña triturada. Vasito de 6 oz.,219,0,false,6,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d4637e1f-923b-4a12-8b3c-859fda895dfc.png,daisy,Cheese,Daisy 4% Milkfat with Crushed Pineapples Cottage Cheese,63,73420531218,unit,3,2026-04-14,2026-04-13
4,Smart Balance Buttery Spread Made with Extra Virgin Olive Oil,Smart Balance Margarina Sabor Mantequilla Hecha con Aceite de Oliva Extra Virgen,Buttery spread with olive oil. 13 oz tub for cooking and toast.,Margarina sabor mantequilla con aceite de oliva. Envase de 13 oz para cocinar y tostadas.,799,0,false,13,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9c6b6090-a52e-4722-9d43-381389c0f61d.jpg,smart balance,Dairy Spreads,Smart Balance Buttery Spread Made with Extra Virgin Olive Oil,25,3377601130,unit,3,2026-04-14,2026-04-13
4,Parmalat Whole Milk Shelf Stable,"Parmalat Leche Entera, No Perecedera",Shelf-stable whole milk. 32 fl oz carton.,Leche entera no perecedera. Cartón de 32 fl oz.,449,0,false,32,fl oz,fl oz,fl oz,true,399,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9fa8a733-bc5a-44ab-9c2f-79c7f3cf9b90.jpg,parmalat,Milk,Parmalat Whole Milk Shelf Stable,73,857065007013,unit,1,2026-04-14,2026-04-13
4,VELVEETA Original Flavored Cheese Slices,VELVEETA Lonchas de Queso Sabor Original,Original VELVEETA cheese slices. 16-count pack for melting.,Lonchas de queso VELVEETA sabor original. Paquete de 16 ct para derretir.,699,0,false,16,ct,ct,ct,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_59f600ff-0817-4a37-9fb4-715c76d2d922.jpg,velveeta,Cheese,VELVEETA Original Flavored Cheese Slices,72,21000611447,unit,3,2026-04-14,2026-04-13
4,Best Yet Whipped Cream Cheese Spread,Best Yet Queso Crema Batido para Untar,Whipped cream cheese spread. 8 oz tub for bagels and toast.,Queso crema batido para untar. Envase de 8 oz para bagels y tostadas.,299,0,false,8,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_c77dcf41-f6d4-41ce-8af6-4ed782edd91e.png,best yet,Cream Cheese,Best Yet Whipped Cream Cheese Spread,15,42187023564,unit,3,2026-04-14,2026-04-13
4,Coffee mate Nestle Hazelnut Liquid Coffee Creamer,Coffee mate Nestle Crema Líquida para Café Sabor Avellana,Hazelnut flavored liquid coffee creamer. 16 fl oz bottle.,Crema líquida para café sabor avellana. Botella de 16 fl oz.,419,0,false,16,fl oz,fl oz,fl oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_80f7464e-3ed7-4f85-a725-03fc7bbeb970.jpg,coffee mate,Coffee Creamers,Coffee mate Nestle Hazelnut Liquid Coffee Creamer,37,50000328222,unit,3,2026-04-14,2026-04-13
4,VELVEETA Original Flavored Cheese Slices,VELVEETA Lonchas de Queso Sabor Original,Original VELVEETA cheese slices. 1 lb pack for melting.,Lonchas de queso VELVEETA sabor original. Paquete de 1 lb para derretir.,779,0,false,1,lb,lb,lb,true,649,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_8b04ea7e-b84f-496f-83c0-858a45fc6ae5.jpg,velveeta,Cheese,VELVEETA Original Flavored Cheese Slices,80,21000611461,unit,3,2026-04-14,2026-04-13
4,Dannon Light + Fit Original Peach Fat Free Yogurt,Dannon Light + Fit Yogur Sin Grasa Original Sabor Melocotón,Fat-free peach yogurt. 5.3 oz cup.,Yogur sin grasa sabor melocotón. Vasito de 5.3 oz.,119,0,false,5.3,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_71711b1d-8304-447f-b372-0c21d70c234f.jpg,dannon light + fit,Yogurt,Dannon Light + Fit Original Peach Fat Free Yogurt,94,36632013088,unit,3,2026-04-14,2026-04-13
4,"Tropical Sour Cream, Cultured, Crema Mexicana","Tropical Crema Agria, Cultivada, Crema Mexicana",Mexican-style cultured sour cream. 14 oz container for tacos and dishes.,Crema mexicana cultivada estilo tradicional. Envase de 14 oz para tacos y platos.,399,0,false,14,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_1de5240b-3c93-4856-bb6b-e6cab513b878.png,tropical,Sour Cream Products,"Tropical Sour Cream, Cultured, Crema Mexicana",9,27568051565,unit,7019,2026-04-14,2026-04-13
4,Best Yet Pepper Jack Monterey Jack Cheese With Jalapeno Peppers,Best Yet Queso Pepper Jack Monterey Jack con Jalapeños,"Monterey Jack cheese with jalapeños. 8 oz block, mildly spicy.","Queso Monterey Jack con jalapeños. Bloque de 8 oz, ligeramente picante.",259,0,false,8,oz,oz,oz,false,,true,true,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d07cd253-d58c-4499-81c8-22e0aece9edf.png,best yet,Cheese,Best Yet Pepper Jack Monterey Jack Cheese With Jalapeno Peppers,96,42187013060,unit,3,2026-04-14,2026-04-13
4,Best Yet Colby & Monterey Jack Cheese Bar,Best Yet Bloque de Queso Colby y Monterey Jack,"Colby and Monterey Jack cheese block. 8 oz, mild flavor.","Bloque de queso Colby y Monterey Jack. 8 oz, sabor suave.",259,0,false,8,oz,oz,oz,false,,true,true,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_84e42616-bf37-4161-af3d-df571ffe22ed.png,best yet,Cheese,Best Yet Colby & Monterey Jack Cheese Bar,99,42187013077,unit,3,2026-04-14,2026-04-13
4,Best Yet Half & Half,Best Yet Media Crema,Half and half for coffee and recipes. 1 qt carton.,Media crema para café y recetas. Cartón de 1 cuarto.,399,0,false,1,qt,qt,qt,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d1b51c4b-5a5f-4a26-bb71-ac0c6f120ed9.png,best yet,Half & Half,Best Yet Half & Half,9,42187500775,unit,3,2026-04-14,2026-04-13
4,Tropical Plus+ Original Cultured Dairy Beverage,Tropical Plus+ Bebida Láctea Cultivada Original,"Cultured dairy drink, like a small probiotic shot. 2.1 fl oz.","Bebida láctea cultivada, como un pequeño shot probiótico. 2.1 fl oz.",129,0,false,2.1,fl oz,fl oz,fl oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9f059777-0932-4e34-b25a-1c62eea3314a.jpg,tropical plus+,Yogurt,Tropical Plus+ Original Cultured Dairy Beverage,97,27568080633,unit,7019,2026-04-14,2026-04-13
4,"Danimals Smoothie Raspberry Dairy Drink Multi-Pack, Creamy and Delicious Low Fat Snacks for Kids, 6 Ct, 3.1 oz Smoothie Bottles​​","Danimals Batido de Frambuesa Multipaquete, Meriendas Cremosas y Deliciosas Bajas en Grasa para Niños, 6 ct, Botellitas de 3.1 oz",Lowfat raspberry yogurt smoothies for kids. 6-pack of 3.1 oz bottles.,Batidos de yogur bajo en grasa de frambuesa para niños. Paquete de 6 botellitas de 3.1 oz.,499,0,false,3.1,fl oz,fl oz,fl oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_1dde0d47-a80e-47a2-a9c7-2db17bbdb4e0.jpg,danimals,Yogurt,"Danimals Smoothie Raspberry Dairy Drink Multi-Pack, Creamy and Delicious Low Fat Snacks for Kids Smoothie Bottles​​",98,3663203643,unit,3,2026-04-14,2026-04-13
4,Tuscan Half & Half Ultra-Pasteurized,Tuscan Media Crema Ultra Pasteurizada,Ultra-pasteurized half and half. 1 pt carton.,Media crema ultra pasteurizada. Cartón de 1 pt.,229,0,false,1,pt,pt,pt,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_d1273561-2986-4f4c-96f2-b5127c6e7231.png,tuscan,Half & Half,Tuscan Half & Half Ultra-Pasteurized,10,70600000373,unit,3,2026-04-14,2026-04-13
4,Best Yet Pasteurized Cream Cheese,Best Yet Queso Crema Pasteurizado,Pasteurized cream cheese for spreading and baking. 8 oz brick.,Queso crema pasteurizado para untar y hornear. Bloque de 8 oz.,199,0,false,8,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_37a58056-e52e-47d1-bcc9-34f285ea4fe9.png,best yet,Cream Cheese,Best Yet Pasteurized Cream Cheese,16,42187020426,unit,3,2026-04-14,2026-04-13
4,Best Yet Half & Half,Best Yet Media Crema,Half and half for coffee and recipes. 64 fl oz carton.,Media crema para café y recetas. Cartón de 64 fl oz.,749,0,false,64,fl oz,fl oz,fl oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_3bbb836b-1dc2-4a6e-a6ec-b35d21620407.png,best yet,Half & Half,Best Yet Half & Half,11,42187212364,unit,3,2026-04-14,2026-04-13
4,Foodtown Large Grade AAA White Eggs,Foodtown Huevos Blancos Grandes Grado AAA,Large grade AAA white eggs. Carton of 12.,Huevos blancos grandes grado AAA. Cartón de 12.,329,0,false,12,ct,ct,ct,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_787660f7-2b5b-46fa-b744-089076e9a13b.png,foodtown,Eggs,Foodtown Large Grade AAA White Eggs,26,11153600047,unit,3,2026-04-14,2026-04-13
4,Best Yet Grade A Medium White Eggs,Best Yet Huevos Blancos Medianos Grado A,Medium white eggs. Carton of 12.,Huevos blancos medianos. Cartón de 12.,199,0,false,12,ct,ct,ct,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_1d4adecc-75ec-47da-824e-7d0a36b7df63.png,best yet,Eggs,Best Yet Grade A Medium White Eggs,27,42187203188,unit,3,2026-04-14,2026-04-13
4,"Dannon Light + Fit Dannon Light + Fit Strawberry Original Nonfat Yogurt, 0 Fat and 70 Calories, Creamy and Delicious Strawberry Yogurt, 5.3 OZ Cup","Dannon Light + Fit Yogur Sin Grasa Original Sabor Fresa, 0 Grasa y 70 Calorías, Yogur Cremoso y Delicioso de Fresa, Vasito de 5.3 oz",Nonfat strawberry yogurt with 70 calories. 5.3 oz cup.,Yogur sin grasa sabor fresa con 70 calorías. Vasito de 5.3 oz.,119,0,false,5.3,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_1a497c7f-4d0e-4aa6-860f-d604b2ac4920.jpg,dannon light + fit,Yogurt,"Dannon Light + Fit Dannon Light + Fit Strawberry Original Nonfat Yogurt, 0 Fat and 70 Calories, Creamy and Delicious Strawberry Yogurt Cup",102,36632013064,unit,3,2026-04-14,2026-04-13
4,Foodtown Sweet Unsalted Whipped Butter,Foodtown Mantequilla Batida Dulce sin Sal,Whipped unsalted butter for easy spreading. 8 oz tub.,Mantequilla batida sin sal para untar fácilmente. Envase de 8 oz.,279,0,false,8,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_aa86e7eb-29e2-4959-8856-0bcc0d686310.png,foodtown,Dairy Spreads,Foodtown Sweet Unsalted Whipped Butter,34,11153013069,unit,3,2026-04-14,2026-04-13
4,Foodtown Shredded Mild Cheddar Cheese,Foodtown Queso Cheddar Suave Rallado,Shredded mild cheddar cheese. 8 oz bag for tacos and pasta.,Queso cheddar suave rallado. Bolsa de 8 oz para tacos y pasta.,279,0,false,8,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_eec2fdbe-dab4-4714-8b95-9a5e24314e0a.png,foodtown,Cheese,Foodtown Shredded Mild Cheddar Cheese,117,11153960189,unit,3,2026-04-14,2026-04-13
4,Best Yet Salted Whipped Butter Tub,Best Yet Mantequilla Batida con Sal en Envase,Whipped salted butter for easy spreading. 8 oz tub.,Mantequilla batida con sal para untar fácilmente. Envase de 8 oz.,279,0,false,8,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_1824317c-cf4f-45a3-b305-62f251dfa88d.png,best yet,Dairy Spreads,Best Yet Salted Whipped Butter Tub,36,42187024004,unit,3,2026-04-14,2026-04-13
4,Best Yet Organic Whip Topping - Aero,Best Yet Crema Batida Orgánica - Aero,Organic whipped topping in a spray can. 6.5 oz.,Crema batida orgánica en lata con rociador. 6.5 oz.,369,0,false,6.5,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_29a482e2-9fc0-4502-b548-35d12699d6bf.png,best yet,Creams,Best Yet Organic Whip Topping - Aero,8,42187200231,unit,3,2026-04-14,2026-04-13
4,Farmland Fresh Dairies 1.5% Reduced Fat Cultured Buttermilk,Farmland Fresh Dairies Suero de Mantequilla Cultivado 1.5% Reducido en Grasa,Cultured buttermilk for baking and pancakes. 1 qt carton.,Suero de mantequilla cultivado para hornear y panqueques. Cartón de 1 cuarto.,299,0,false,1,qt,qt,qt,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_45a7059a-c12c-4048-b3af-b10340dc8f7d.jpg,farmland fresh dairies,Milk,Farmland Fresh Dairies 1.5% Reduced Fat Cultured Buttermilk,78,813868020314,unit,3,2026-04-14,2026-04-13
4,Best Yet Ultra-Pasteurized Grade A Heavy Cream,Best Yet Crema Espesa Grado A Ultra Pasteurizada,Ultra-pasteurized heavy cream for cooking and baking. 16 fl oz.,Crema espesa ultra pasteurizada para cocinar y hornear. 16 fl oz.,399,0,false,16,fl oz,fl oz,fl oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4f2f9056-e045-48ab-b570-d1b82b173783.png,best yet,Creams,Best Yet Ultra-Pasteurized Grade A Heavy Cream,9,42187212166,unit,3,2026-04-14,2026-04-13
4,Imperial Vegetable Oil Spread,Imperial Margarina Vegetal,Vegetable oil spread tub for cooking and toast. 15 oz.,Margarina vegetal en envase para cocinar y tostadas. 15 oz.,339,0,false,15,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_2f6ba98a-d42d-4073-818c-78833f722989.png,imperial,Dairy Spreads,Imperial Vegetable Oil Spread,40,1111500006,unit,3,2026-04-14,2026-04-13
4,"Danimals Smoothie Cotton Candy Dairy Drink Multi-Pack, Creamy and Delicious Low Fat Snacks for Kids, 6 Ct, 3.1 oz Smoothie Bottles​​","Danimals Batido Sabor Algodón de Azúcar Multipaquete, Meriendas Cremosas y Deliciosas Bajas en Grasa para Niños, 6 ct, Botellitas de 3.1 oz",Lowfat cotton candy yogurt smoothies for kids. 6-pack of 3.1 oz bottles.,Batidos de yogur bajo en grasa sabor algodón de azúcar para niños. Paquete de 6 botellitas de 3.1 oz.,499,0,false,3.1,fl oz,fl oz,fl oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_f23057a2-28dc-4507-b864-928ec9fc5b97.jpg,danimals,Yogurt,"Danimals Smoothie Cotton Candy Dairy Drink Multi-Pack, Creamy and Delicious Low Fat Snacks for Kids Smoothie Bottles​​",105,36632010131,unit,3,2026-04-14,2026-04-13
4,Nestle Premium Quality Table Cream,Nestle Crema de Mesa de Calidad Premium,Shelf-stable table cream for sauces and desserts. 7.6 fl oz can.,Crema de mesa no perecedera para salsas y postres. Lata de 7.6 fl oz.,339,0,false,7.6,fl oz,fl oz,fl oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_9e1b56cb-c3e5-4593-b1fc-1afcd3555d10.png,nestle,Coffee Creamers,Nestle Premium Quality Table Cream,42,28000723644,unit,1,2026-04-14,2026-04-13
4,Foodtown Farmer's Choice Mild Cheddar Cheese Slices,Foodtown Farmer's Choice Lonchas de Queso Cheddar Suave,Mild cheddar cheese slices. 8 oz pack for sandwiches.,Lonchas de queso cheddar suave. Paquete de 8 oz para sándwiches.,449,0,false,8,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_269d7f58-0f60-481b-a7eb-e2a6e89397b9.png,foodtown farmer's choice,Cheese,Foodtown Farmer's Choice Mild Cheddar Cheese Slices,139,11153093061,unit,3,2026-04-14,2026-04-13
4,"Silk Soy Milk Original, Shelf Stable, Dairy Free, Lactose Free, Vegan Milk with 8g Protein per Serving, 32 fl oz","Silk Leche de Soya Original, No Perecedera, Sin Lácteos, Sin Lactosa, Leche Vegana con 8 g de Proteína por Porción, 32 fl oz",Shelf-stable soy milk with 8g protein per serving. 32 fl oz carton.,Leche de soya no perecedera con 8 g de proteína por porción. Cartón de 32 fl oz.,369,0,false,32,fl oz,fl oz,fl oz,false,,true,true,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_8de1275a-7f54-431c-b7bf-3fa631c912f2.jpg,silk,Milk,"Silk Soy Milk Original, Shelf Stable, Dairy Free, Lactose Free, Vegan Milk with Protein per Serving",80,25293600904,unit,1,2026-04-14,2026-04-13
4,Best Yet Classic Non-Dairy Creamer,Best Yet Crema No Láctea Clásica,Powdered non-dairy coffee creamer. 35.3 oz canister.,Crema en polvo no láctea para el café. Envase de 35.3 oz.,849,0,false,35.3,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_76db0408-07be-41c2-a58b-3ff83cbaf257.png,best yet,Coffee Creamers,Best Yet Classic Non-Dairy Creamer,43,42187405605,unit,1,2026-04-14,2026-04-13
4,Foodtown Plain Non Fat Yogurt,Foodtown Yogur Natural Sin Grasa,Plain fat-free yogurt for breakfast or smoothies. 32 oz tub.,Yogur natural sin grasa para desayuno o batidos. Envase de 32 oz.,369,0,false,32,oz,oz,oz,false,,true,true,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_21ddc8b8-f108-4082-9144-e82e30d157c4.png,foodtown,Yogurt,Foodtown Plain Non Fat Yogurt,109,11153073193,unit,3,2026-04-14,2026-04-13
4,Five Acre Farms Whole Milk Buttermilk,Five Acre Farms Suero de Leche Entera,"Whole milk buttermilk for pancakes, biscuits, and baking. 1 pt.","Suero de leche entera para panqueques, bizcochos y repostería. 1 pt.",379,0,false,1,pt,pt,pt,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_2a175cac-5622-4060-ab68-b7a1fc3bdb2f.jpg,five acre farms,Milk,Five Acre Farms Whole Milk Buttermilk,81,852262003363,unit,3,2026-04-14,2026-04-13
4,FAGE All Natural Sour Cream,FAGE Crema Agria Natural,"All-natural sour cream for tacos, soups, or dips. 8 oz tub.","Crema agria natural para tacos, sopas o dips. Envase de 8 oz.",199,0,false,8,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_93caf6d6-e3bb-4313-9655-fa3ee8e6db6a.png,fage,Sour Cream Products,FAGE All Natural Sour Cream,11,689544075004,unit,3,2026-04-14,2026-04-13
4,Foodtown Whole Milk Plain Yogurt,Foodtown Yogur Natural de Leche Entera,Plain whole milk yogurt for breakfast or cooking. 32 oz tub.,Yogur natural de leche entera para desayuno o cocina. Envase de 32 oz.,369,0,false,32,oz,oz,oz,false,,true,true,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_68d67058-4083-4c89-ac0e-be025a301fbf.png,foodtown,Yogurt,Foodtown Whole Milk Plain Yogurt,111,11153073216,unit,3,2026-04-14,2026-04-13
4,Parmalat 1% Milk Shelf Stable,Parmalat Leche 1% No Refrigerada,Shelf-stable 1% low-fat milk. No refrigeration until opened. 1 qt.,"Leche 1% baja en grasa, no requiere refrigeración hasta abrir. 1 qt.",449,0,false,1,qt,qt,qt,true,399,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_4794c417-d885-4b66-a54d-124b3514d560.jpg,parmalat,Milk,Parmalat 1% Milk Shelf Stable,83,857065007037,unit,1,2026-04-14,2026-04-13
4,Borden Kid Builder Low-moisture Part-skim Mozzarella String Cheese,Borden Kid Builder Queso Mozzarella en Tiras Semidescremado,Part-skim mozzarella string cheese sticks for kids' snacks. 12 oz.,Palitos de queso mozzarella semidescremado para merienda de niños. 12 oz.,599,0,false,12,oz,oz,oz,false,,true,false,false,true,1,https://d2lnr5mha7bycj.cloudfront.net/product-image/file/large_b808ad8a-2e47-4993-93ba-18ef39866d72.jpg,borden kid builder,Cheese,Borden Kid Builder Low-moisture Part-skim Mozzarella String Cheese,198,5300000046,unit,3,2026-04-14,2026-04-13
